"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08","WT09"
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-07-30",,,,,,,,"76","89","69",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-07-31",,,,,,,,"77","84","72",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-01",,,,,,,,"79","90","71",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-02",,,,,,,,"80","92","69",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-03",,,,,,,,"80","90","72",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-04",,,,,,,,"75","86","68",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-05",,,,,,,,"68","74","61",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-06",,,,,,,,"66","74","60",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-07",,,,,,,,"67","80","55",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-08",,,,,,,,"67","81","55",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-09",,,,,,,,"69","77","61",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-10",,,,,,,,"73","84","59",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-11",,,,,,,,"65","76","57",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-12",,,,,,,,"64","73","57",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-13",,,,,,,,"68","83","55",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-14",,,,,,,,"71","86","59",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-15",,,,,,,,"71","84","60",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-16",,,,,,,,"74","87","63",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-17",,,,,,,,"74","82","66",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-18",,,,,,,,"71","74","67",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-19",,,,,,,,"65","81","54",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-20",,,,,,,,"57","61","52",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-21",,,,,,,,"57","60","56",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-22",,,,,,,,"60","67","56",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-23",,,,,,,,"66","79","54",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-24",,,,,,,,"69","83","56",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-25",,,,,,,,"69","82","59",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-26",,,,,,,,"70","83","61",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-27",,,,,,,,"74","86","59",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-28",,,,,,,,"66","75","55",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-29",,,,,,,,"61","73","47",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-30",,,,,,,,"68","81","53",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-08-31",,,,,,,,"68","70","63",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-01",,,,,,,,"71","85","58",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-02",,,,,,,,"56","68","46",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-03",,,,,,,,"59","75","44",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-04",,,,,,,,"65","80","49",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-05",,,,,,,,"66","81","52",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-06",,,,,,,,"68","79","57",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-07",,,,,,,,"62","73","55",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-08",,,,,,,,"54","59","47",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-09",,,,,,,,"57","70","47",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-10",,,,,,,,"58","72","46",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-11",,,,,,,,"61","77","47",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-12",,,,,,,,"64","78","52",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-13",,,,,,,,"67","81","56",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-14",,,,,,,,"69","84","57",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-15",,,,,,,,"70","85","59",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-16",,,,,,,,"70","85","57",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-17",,,,,,,,"69","84","59",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-18",,,,,,,,"69","84","58",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-19",,,,,,,,"69","82","60",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-20",,,,,,,,"68","80","58",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-21",,,,,,,,"66","78","56",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-22",,,,,,,,"64","73","55",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-23",,,,,,,,"60","65","54",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-24",,,,,,,,"61","70","52",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-25",,,,,,,,"56","61","52",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-26",,,,,,,,"60","65","56",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-27",,,,,,,,"62","73","53",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-28",,,,,,,,"61","76","50",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-29",,,,,,,,"62","75","52",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-09-30",,,,,,,,"60","71","52",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-01",,,,,,,,"62","75","54",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-02",,,,,,,,"60","70","53",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-03",,,,,,,,"60","71","51",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-04",,,,,,,,"61","75","50",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-05",,,,,,,,"56","67","44",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-06",,,,,,,,"56","68","40",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-07",,,,,,,,"56","64","46",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-08",,,,,,,,"49","62","39",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-09",,,,,,,,"48","57","43",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-10",,,,,,,,"48","50","46",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-11",,,,,,,,"55","62","48",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-12",,,,,,,,"51","61","37",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-13",,,,,,,,"45","54","39",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-14",,,,,,,,"42","44","39",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-15",,,,,,,,"42","48","38",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-16",,,,,,,,"42","49","33",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-17",,,,,,,,"42","57","31",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-18",,,,,,,,"47","64","33",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-19",,,,,,,,"49","66","35",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-20",,,,,,,,"53","68","37",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-21",,,,,,,,"62","75","54",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-22",,,,,,,,"63","78","50",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-23",,,,,,,,"68","78","54",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-24",,,,,,,,"47","56","36",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-25",,,,,,,,"44","53","32",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-26",,,,,,,,"48","53","40",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-27",,,,,,,,"38","50","28",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-28",,,,,,,,"35","44","28",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-29",,,,,,,,"45","54","33",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-30",,,,,,,,"62","68","52",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-10-31",,,,,,,,"70","76","62",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-01",,,,,,,,"58","70","42",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-02",,,,,,,,"39","41","35",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-03",,,,,,,,"34","43","27",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-04",,,,,,,,"42","51","28",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-05",,,,,,,,"59","66","49",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-06",,,,,,,,"64","69","57",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-07",,,,,,,,"47","57","36",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-08",,,,,,,,"46","53","38",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-09",,,,,,,,"38","45","28",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-10",,,,,,,,"42","52","28",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-11",,,,,,,,"51","55","47",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-12",,,,,,,,"38","47","30",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-13",,,,,,,,"32","41","24",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-14",,,,,,,,"31","44","23",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-15",,,,,,,,"32","45","22",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-16",,,,,,,,"37","54","27",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-17",,,,,,,,"39","51","27",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-18",,,,,,,,"45","54","38",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-19",,,,,,,,"42","50","32",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-20",,,,,,,,"35","45","29",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-21",,,,,,,,"41","45","29",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-22",,,,,,,,"43","50","34",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-23",,,,,,,,"40","43","34",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-24",,,,,,,,"38","42","32",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-25",,,,,,,,"33","42","28",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-26",,,,,,,,"38","43","28",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-27",,,,,,,,"39","45","32",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-28",,,,,,,,"35","39","33",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-29",,,,,,,,"33","37","30",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-11-30",,,,,,,,"31","32","31",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-01",,,,,,,,"29","32","27",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-02",,,,,,,,"29","32","27",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-03",,,,,,,,"29","33","25",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-04",,,,,,,,"27","33","18",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-05",,,,,,,,"34","38","29",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-06",,,,,,,,"23","27","20",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-07",,,,,,,,"25","30","21",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-08",,,,,,,,"32","40","27",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-09",,,,,,,,"29","34","23",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-10",,,,,,,,"37","40","34",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-11",,,,,,,,"40","42","37",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-12",,,,,,,,"31","37","24",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-13",,,,,,,,"24","28","17",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-14",,,,,,,,"22","27","13",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-15",,,,,,,,"24","34","11",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-16",,,,,,,,"38","42","31",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-17",,,,,,,,"45","50","41",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-18",,,,,,,,"38","44","35",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-19",,,,,,,,"29","35","21",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-20",,,,,,,,"21","25","19",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-21",,,,,,,,"14","19","5",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-22",,,,,,,,"4","12","-3",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-23",,,,,,,,"9","19","-4",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-24",,,,,,,,"22","28","12",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-25",,,,,,,,"15","23","6",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-26",,,,,,,,"11","22","3",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-27",,,,,,,,"16","26","8",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-28",,,,,,,,"33","43","14",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-29",,,,,,,,"44","58","37",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-30",,,,,,,,"50","56","40",,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2024-12-31",,,,,,,,"40","48","34",,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-01",,,,,"0.00","0.0","0.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-02",,,,,"0.00","0.0","0.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-03",,,,,"0.00","0.0","0.0",,,,,,,,"0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-04",,,,,"0.06","0.8","1.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-05",,,,,"0.00","0.0","1.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-06",,,,,"0.00","0.1","1.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-07",,,,,"0.15","3.5","4.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-08",,,,,"0.28","3.8","6.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-10",,,,,"0.86","1.7",,,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-11",,,,,"0.00","0.0","2.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-12",,,,,"0.12","1.4","4.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-13",,,,,"0.05","0.0","2.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-14",,,,,"0.28","0.1","2.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-15",,,,,"0.00","0.0","2.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-16",,,,,"0.00","0.0","2.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-17",,,,,"0.20","4.2","5.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-18",,,,,"0.00","0.1","4.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-19",,,,,"0.02","0.7","4.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-20",,,,,"0.00","0.0","4.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-21",,,,,"0.05","0.8","5.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-22",,,,,"0.00","0.0",,,,,,,,,"0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-24",,,,,"0.09","1.4","5.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-25",,,,,"0.45","0.0","4.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-26",,,,,"0.27","0.0","3.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-27",,,,,"0.18","0.0","3.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-28",,,,,"0.01","0.2",,,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-01-31",,,,,"0.00","0.0",,,,,,,,,"0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-01",,,,,"0.00","0.0",,,,,,,,,"0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-02",,,,,"0.02","0.0",,,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-03",,,,,"0.00","0.0",,,,,,,,,"0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-05",,,,,"0.00","0.0",,,,,,,,,"0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-06",,,,,"0.00","0.0",,,,,,,,,"0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-07",,,,,"0.00","0.0",,,,,,,,,"0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-08",,,,,"0.00","0.0",,,,,,,,,"0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-09",,,,,"0.00","0.0",,,,,,,,,"0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-10",,,,,"0.00","0.0","0.0",,,,,,,,"0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-11",,,,,"0.03","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-12",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-13",,,,,"0.00","0.0","0.0",,,,,,,"0.0",,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-14",,,,,"0.05","1.7","1.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-15",,,,,"0.00","0.0","1.5",,,,,,,,"0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-16",,,,,"0.17","4.0","5.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-17",,,,,"0.11","3.5","6.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-18",,,,,"0.00","0.1",,,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-19",,,,,"0.02","0.4","4.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-21",,,,,"0.00","0.2",,,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-02-22",,,,,"0.00","0.0",,,,,,,,,"0.0",,,,,,,,,
